pmid	struct	verb	disorder
10523048	cerebral cortex	implicated
10523823	ca3	reported
10523823	ca3	concluded
10534277	intermediate	adjusting
10537964	core	had
10541875	substantia nigra	reported
10546090	mouth	order
10546964	core	had
10548674	cerebellum	related
10548674	cerebellum	related
10549687	mouth	reduce
10551541	ca1	conclude
10553733	layers 2	made
10553737	core	had
10560657	intermediate	rains
10562838	fourth ventricle	approach
10566908	core	determine
10567490	medial	matter
10572754	brain stem	studied
10574365	ventral	considered
10575329	core	order
10579804	core	producing
10582221	thalamus	mean
10588411	thalamus	signals
10591289	medial	forms
10592125	glossopharyngeal nerve	verified
10594085	ventral	been
10595734	core	related
10595734	core	using
10597433	core	used
10600022	corpus callosum	been
10607098	dorsolateral	sleep
10607116	mouth	sleep
10610044	intermediate	try
10610055	dorsolateral	studies
10612116	core	applies
10613493	striatum	decrease
10613494	midbrain	been
10616085	trunk	had
10618008	medial	include
10618009	dorsolateral	related
10618009	dorsolateral	present
10618009	dorsolateral	measures
10618009	dorsolateral	implicate
10618011	perforant path	lies
10618013	core	cause
10619638	ca2	appears
10622340	central part	been
10624548	nucleus accumbens	rains
10624552	thalamus	ground
10624552	thalamus	indicate
10626922	intermediate	determine
10628943	thalamus	been
10632234	dorsolateral	ground
10632234	layer 3	play
10632234	dorsolateral	decrease
10638826	core	studies
10638861	corpus callosum	explore
10639840	core	had
10641578	internal capsule	order
10641579	thalamus	used
10641579	thalamus	add
10644799	corpus callosum	water
10644799	splenium	changes
10646831	core	related
10646831	core	scale
10647089	core	discuss
10647944	core	rent
10648299	core	scale
10649825	dorsolateral	measured
10649825	dorsolateral	support
10650445	thalamus	ground
10651027	molecular layer	developed
10651112	core	had
10653287	trunk	corresponding
10654104	brain stem	stem
10659576	cerebrum	type
10664648	core	rent
10665641	intermediate	proposed
10667751	core	suggest
10668605	core	reported
10668700	core	related
10670435	medial	present
10674226	lower limb	control
10676583	core	modified
10679792	substantia nigra	been
10682215	thalamus	ground
10682215	thalamus	order
10682215	medial	observed
10682215	medial	related
10682215	thalamus	provide
10687747	core	rent
10688159	medial	showed
10688159	medial	suggest
10689933	cerebral cortex	distributed
10690974	ca1	reviewed
10690987	core	course
10694716	core	related
10697822	ca3	do
10697827	core	found
10697827	core	formed
10698816	core	described
10698818	cerebrum	matter
10704949	striatum	observed
10704949	striatum	stem
10706031	substantia nigra	compared
10708841	core	used
10711910	layers 3	led
10713578	nose	value
10715353	dorsolateral	been
10717638	dorsal	been
10718151	thalamus	matter
10719142	dorsolateral	eat
10719145	mouth	increased
10719153	dorsolateral	related
10719154	nucleus accumbens	implicated
10719165	core	review
10719223	striatum	order
10728717	corpus callosum	thought
10728717	corpus callosum	sought
10729940	core	manage
10731621	cerebellum	seems
10731621	cerebellum	known
10735393	core	setting
10735393	core	classified
10739412	thalamus	compared
10739431	thalamus	measured
10746908	core	related
10749103	cerebral cortex	changes
10751108	core	been
10754427	intermediate	been
10755683	core	explore
10757132	ca2	measured
10757132	ca2	beginning
10757257	core	order
10760357	dorsomedial	order
10762503	core	ground
10765047	cerebrum	believe
10765048	core	did
10767329	core	finding
10767728	core	showed
10768555	core	measured
10768629	ca2	work
10768696	subiculum	ground
10768696	apical	observed
10771018	dorsal	escape
10773031	hypothalamus	present
10775826	core	identified
10776677	nucleus accumbens	ground
10782769	cerebral cortex	compared
10785375	intermediate	producing
10785448	stratum oriens	studied
10785578	corpus callosum	shape
10786095	core	mean
10789304	intermediate	free
10789327	dorsolateral	ground
10790882	ventral	been
10792584	striatum	present
10793489	brain stem	mean
10800621	olfactory tubercle	changes
10805094	substantia nigra	reviewed
10805097	hippocampal region	learning
10808691	core	using
10809400	substantia nigra	matched
10810247	locus ceruleus	increases
10811545	core	included
10812442	core	had
10812442	core	had
10817120	core	had
10821998	thalamus	present
10821998	thalamus	support
10821999	medial	obtained
10822161	hypothalamus	increase
10822429	substantia nigra	change
10824648	intermediate	had
10831772	core	treated
10833584	core	stem
10834622	core	compares
10834631	core	selected
10838062	thalamus	ground
10843517	hippocampal formation	related
10850748	core	stem
10854724	striatum	present
10856179	dorsolateral	stem
10858614	dorsal	binding
10858614	ventral	use
10859637	cerebellum	try
10861918	core	produces
10863764	nose	eating
10869246	nose	view
10869886	striatum	studied
10869886	striatum	studies
10873913	core	selected
10873913	core	types
10873924	ca2	binding
10884444	core	made
10887947	caudal	increased
10888062	ventral	making
10889554	hippocampal formation	reported
10889554	subiculum	decreased
10891619	hindbrain	changes
10891646	striatum	studies
10892223	thalamus	set
10894414	flocculus	induced
10897461	core	order
10897461	core	correspond
10897518	nose	identify
10903406	dorsolateral	ground
10903407	ventral	needed
10903409	core	did
10910085	core	observed
10910796	intermediate	ring
10911878	hippocampal formation	suggest
10911880	subiculum	been
10913983	medial	regarded
10920464	dorsolateral	reduced
10922508	layer 3	reviews
10924663	cerebellum	suggests
10931775	thalamus	sort
10940679	medial	calculated
10942042	thalamus	contrast
10942684	lower limb	determined
10951613	nose	scales
10953188	core	ground
10953188	core	entered
10953199	medial	found
10953199	medial	support
10954274	medial	control
10954274	medial	related
10958261	ca2	been
10960160	thalamus	ground
10960160	thalamus	measured
10960692	mouth	ring
10963357	brain stem	stem
10963361	substantia nigra	met
10963361	substantia nigra	met
10963361	substantia nigra	had
10967648	core	including
10970055	corpus callosum	studies
10971528	core	referred
10972450	core	indicated
10972450	core	forming
10974611	medial	considered
10978721	hippocampal formation	present
10978876	dorsolateral	been
10983901	core	come
10985992	medial	rest
10987896	medial	showed
10987896	medial	relates
10993689	striatum	studied
10997862	core	compared
11001604	medial	change
11002703	thalamus	studies
11004734	core	showed
11007719	dorsolateral	measure
11018253	core	scale
11019751	core	types
11020100	intermediate	beat
11027796	intermediate	had
11028282	nose	known
11029232	brain stem	reported
11029537	ventral	formed
11031212	core	increase
11032614	corpus callosum	rent
11032974	striatum	ground
11032976	thalamus	control
11033343	lateral ventricle	test
11037194	substantia nigra	type
11041284	thalamus	studies
11041284	thalamus	studies
11041284	thalamus	reduced
11041284	cerebellum	reduced
11041531	cerebellum	using
11043537	cerebral cortex	studies
11050300	subiculum	described
11053229	dorsal	suggest
11058479	thalamus	samples
11058479	thalamus	binding
11058479	thalamus	diminished
11059992	ventral	ground
11063922	striatum	sought
11068896	core	understand
11070422	core	get
11075707	intermediate	changes
11083316	core	mean
11083505	core	mean
11098803	core	determine
11098803	core	cut
11098803	core	determine
11099720	medial	occurring
11099885	thalamus	compared
11103880	ventral	set
11106001	medial	suggest
11106706	core	come
11116777	core	ground
11122902	core	remains
11122903	core	reflect
11126396	hippocampal formation	try
11134520	cerebral cortex	plays
11148253	core	classified
11150925	core	explore
11152978	hypothalamus	been
11153541	hippocampal formation	plays
11153541	hippocampal formation	stems
11156194	thalamus	work
11160463	medial	described
11163545	striatum	induced
11163545	striatum	using
11163548	thalamus	accompanying
11163774	cerebral cortex	been
11163775	midbrain	being
11163776	cerebellum	ground
11163778	dorsolateral	indicate
11166517	cerebellum	signal
11169630	ca1	showed
11169630	dentate gyrus	following
11170809	dorsolateral	studies
11173167	medial	using
11173794	striatum	show
11173884	hippocampal region	set
11177115	dorsal	cause
11191380	core	mean
11196000	core	suggests
11198502	cerebellum	order
11205348	core	suggests
11207425	striatum	used
11208668	dorsolateral	been
11209994	core	cause
11213307	hypothalamus	cause
11224095	nucleus accumbens	imply
11231035	cerebral cortex	bearing
11231835	dorsolateral	reflect
11231835	dorsolateral	ask
11231835	dorsolateral	suggesting
11231835	dorsolateral	reflect
11235858	lateral ventricle	measured
11235858	medial	finding
11239903	hypothalamus	free
11239909	core	impaired
11244213	medial	compare
11244680	corpus callosum	stand
11244680	corpus callosum	describe
11246148	ventral	present
11255454	ca3	signal
11256057	core	cut
11260888	brain stem	direct
11264329	ventral	training
11266405	core	studies
11266405	core	depend
11274306	core	state
11278159	cerebellum	met
11282698	thalamus	been
11282698	dorsomedial	thought
11282705	globus pallidus	used
11282705	globus pallidus	showed
11282705	thalamus	provide
11287052	dorsal	been
11294477	dorsal	asking
1129475	caudal	reflecting
11295369	thalamus	spread
11295371	thalamus	support
11295383	core	support
11296301	dorsolateral	studies
11296301	dorsolateral	identify
11297718	intermediate	order
11298250	core	detecting
11304095	core	points
11307629	dentate gyrus	considered
11311294	substantia nigra	rains
11311531	dentate gyrus	damage
11311783	dorsolateral	determine
11311783	dorsolateral	increase
11311783	dorsolateral	indicate
11316831	core	try
11316831	core	had
11320447	cerebral cortex	disturbed
11322715	nose	report
11326300	core	been
11329995	intermediate	selected
11331423	medial	observed
11333430	core	state
11333432	medial	determine
11333838	trunk	gain
11343526	thalamus	ground
11343526	layer 3	tends
11343526	layer 3	used
11343526	layer 3	try
11343679	hippocampal formation	tested
11343868	medial	using
11343870	corpus callosum	transfer
11343870	corpus callosum	explore
11352128	dorsolateral	developing
11353447	intermediate	lies
11353595	intermediate	cross
11376465	core	ground
11377922	dorsolateral	order
11378301	corpus callosum	matter
11378310	corpus callosum	been
11386983	layer 6	reduced
11387790	thalamus	had
11391045	mouth	ring
11392274	retina	used
11395478	ca3	reported
11411182	nose	approach
11411814	core	increase
11414338	core	viewed
11423103	cerebral cortex	detected
11430542	core	present
11431233	dorsolateral	been
11431233	dorsolateral	working
11431233	dorsolateral	using
11431233	dorsolateral	showed
11431233	dorsolateral	working
11431237	cerebrum	contrast
11431241	medial	had
11434981	intermediate	includes
11442302	medial	approach
11444099	cerebellum	include
11445270	optic nerve	type
11446307	core	used
11450387	core	order
11455183	ca1	corresponds
11458138	intermediate	reduced
11458138	intermediate	cause
11460954	core	classified
11465627	core	described
11467056	cerebral cortex	order
11468306	intermediate	led
11472684	nose	trained
11481142	cerebellum	cycling
11481168	dorsal	measures
11482749	intermediate	collected
11483314	cerebellar cortex	measured
11483314	cerebellum	conclude
11487600	core	dwelling
11488957	ventral	used
11490548	cerebral cortex	been
11493935	core	related
11501738	thalamus	appears
11506528	subiculum	try
11509214	core	done
11512050	nucleus accumbens	search
11515751	hypothalamus	found
11518548	lower limb	reports
11519154	mouth	respect
11522806	core	light
11522806	core	support
11526794	core	conducted
11526806	core	cutting
11531661	corpus callosum	order
11532563	medial	type
11532563	medial	found
11532718	thalamus	stem
11532723	thalamus	include
11532723	thalamus	detected
11532724	dorsolateral	determine
11532725	dorsal	been
11532725	dorsal	converge
11533851	striatum	changes
11548630	medial	changes
11549234	medial	been
11549931	core	reflect
11557889	core	led
11559479	core	remains
11560213	core	applying
11560421	upper limb	orders
11560764	hypothalamus	producing
11568418	brain stem	share
11571761	medial	making
11571770	core	supports
11575601	thalamus	been
11575601	medial	using
11575601	medial	increase
11575601	thalamus	provide
11576030	nose	modified
11576758	dorsolateral	present
11577527	striatum	led
11583056	vagus nerve	including
11584886	intermediate	sample
11584981	mouth	dry
11588596	thalamus	detected
11588596	thalamus	support
11588638	core	shows
11593304	core	conducted
11595389	core	recognizing
11595397	striatum	changes
11595397	striatum	does
11598306	optic nerve	view
11603811	ca2	had
11603813	dorsal	explore
1161139	trunk	direct
11640942	medial	order
11668095	core	had
11673590	core	matched
11677064	medial	studies
11677064	medial	set
11677886	medial	plied
11678346	lateral ventricle	compared
11680637	brain stem	stem
11680637	brain stem	including
11681194	medial	adjusting
11691688	intermediate	appear
11696024	core	found
11696024	core	relating
11696809	brain stem	indicated
11697175	core	dance
11698063	supraoptic nucleus	increase
11699341	hippocampal formation	changes
11699560	striatum	rent
11699934	ca2	view
11701754	midbrain	control
11702510	core	view
11705017	core	provide
11705017	core	search
11705634	hippocampal formation	suggest
11705714	core	determine
11708667	core	changes
11708667	core	including
11711867	ventral	nap
11711867	stratum oriens	nap
11715524	ca2	induced
11715568	posterior part	complete
11721096	mammillary body	led
11726801	dorsal	finding
11728841	pons	classified
11732702	ca2	decrease
11732704	hippocampal formation	changes
11732709	ca1	suggest
11732711	hippocampal formation	suggested
11734362	cerebral cortex	been
11735776	core	come
11735840	thalamus	compared
11735840	globus pallidus	compared
11739996	caudoputamen	indicate
11743940	core	ring
11748777	core	found
11751641	corpus callosum	review
11751641	medial	include
11755264	cerebellum	changes
11755264	cerebellum	detected
11756014	thalamus	orders
11756014	thalamus	orders
11756014	thalamus	implicated
11756057	trunk	had
11761720	cerebral cortex	use
11768782	core	compared
11769695	core	points
11772691	dorsal	changes
11772691	dorsal	changes
11772693	medial	used
11772693	medial	own
11772850	thalamus	decreased
11779278	cerebral cortex	studies
11782993	presubiculum	contrast
11784835	medial	done
11796186	hypothalamus	studies
11798966	fourth ventricle	fixed
11799413	brain stem	included
11802229	core	move
11803305	core	nursing
11807415	ca3	suggested
11807415	ca3	do
11810986	third ventricle	reported
11813270	core	related
11813275	core	selected
11817646	crossed	collected
11817646	crossed	rids
11826152	cerebral cortex	control
11827872	substantia innominata	measured
11827872	substantia innominata	compared
11827872	substantia innominata	related
11827872	substantia innominata	reflects
11835374	medial	indicate
11840308	dorsolateral	using
11840308	dorsolateral	conclude
11840506	core	been
11840668	lower limb	led
11841721	cerebral aqueduct	measuring
11843695	corpus callosum	related
11843695	corpus callosum	allows
11847436	cerebral cortex	using
11847487	core	test
11850457	midbrain	orders
11866176	dorsolateral	implicated
11867725	dorsolateral	wins
11869785	core	waves
11871	cerebral cortex	compared
11873594	medial	parts
11883733	dorsal	rains
11883733	dorsal	reduced
11883733	dorsal	indicate
11884354	layer 5	found
11885785	striatum	increased
11885785	striatum	indicate
11889767	core	scale
11889831	cerebral cortex	accompanying
11892971	core	add
11892977	core	testing
11897247	cerebrum	using
11900742	ventral	controlled
11904132	layer 2	led
11910260	mouth	suggested
1191041	cerebellum	work
11912342	intermediate	present
11913937	core	cut
11914814	medulla	plied
11919251	core	adjusting
11920985	core	rent
11922886	core	ground
11923449	dorsolateral	working
11923451	laterodorsal tegmental nucleus	get
11929576	core	had
11935265	subiculum	using
11939895	core	come
11940310	midbrain	found
11949896	medial	present
11955964	cerebellum	support
11955967	third ventricle	sent
11955967	third ventricle	found
11955975	nose	compared
11957427	core	found
11958785	medial	ground
11959397	cerebrum	damage
11959401	caudal	understand
11965171	anterior part	studies
11967746	core	showed
11968830	medulla	led
11972798	dentate gyrus	shape
11972798	substantia nigra	including
11978847	core	working
11978848	corpus callosum	shape
11978848	corpus callosum	measures
11983185	thalamus	binding
11983185	thalamus	orders
11986136	corpus callosum	studies
11986146	corpus callosum	matter
11986146	corpus callosum	shape
11986146	corpus callosum	found
11986146	corpus callosum	shape
11988230	medial	been
11988350	ventral	play
11988773	dorsolateral	converged
11989988	medial	ground
11989988	medial	reported
11989988	medial	understanding
11992659	medial	indicate
11992660	core	determine
11994213	intermediate	stress
11999898	dorsolateral	showed
12000718	substantia nigra	report
12004644	dorsal	related
12007453	intermediate	reported
12007457	thalamus	ground
1200765	brain stem	support
12012087	cerebral cortex	observed
12012092	brain stem	report
12013580	retina	included
12013667	medial	arising
12023418	ca1	determine
12023420	corpus callosum	ground
12023420	splenium	had
12023979	cerebral cortex	suggest
12028220	core	indicated
12034876	medial	measured
12039426	midbrain	used
12042234	nose	used
12044193	medial	rest
12044473	subiculum	occupied
12048148	dorsolateral	suggests
12048154	core	mean
12051064	core	step
12052530	core	continues
12056935	core	scale
12058090	core	used
12058835	core	explored
12060183	thalamus	been
12060183	thalamus	sample
12060187	core	constructs
12060187	core	identified
12062881	core	ground
12062884	medial	showed
12062906	ventral	studied
12072169	corpus callosum	search
12080607	core	consisted
12081302	core	lies
12082047	corpus callosum	studies
12082047	intermediate	controls
12090307	nose	orders
12091195	dorsolateral	determine
12091195	dorsolateral	provide
12092069	core	had
12092319	nose	sleep
12094909	core	rent
12096159	core	been
12102756	lateral ventricle	including
12105362	core	had
12106833	medial	cause
12109935	mouth	use
12109951	nucleus accumbens	state
12112397	dorsolateral	binding
12116183	core	using
12118154	cerebellum	growing
12130710	edinger-westphal nucleus	shown
12140101	corpus callosum	causes
12140108	medulla	use
12150424	dorsolateral	tested
12150424	dorsolateral	working
12150509	nose	moved
12150509	olfactory areas	led
12151837	medial	studies
12153824	cerebellum	used
12165372	hippocampal formation	studied
12165372	hippocampal formation	decreased
12169267	medial	stems
12169267	hippocampal region	provide
12174174	core	having
12180861	retina	studied
12183396	ventral	show
12183397	ventral	suggest
12192629	dentate gyrus	been
12196645	core	found
12198104	core	giving
12201229	dorsolateral	explained
12202269	medial	observed
12204191	core	cause
12210272	core	sample
12210274	dorsolateral	working
12212470	cerebellum	appear
12215596	core	found
12215596	core	rent
12223260	cerebellum	contrast
12225441	core	win
12230256	lateral ventricle	compared
12230325	medial	rains
12242194	core	had
12269734	corpus callosum	connects
12269734	corpus callosum	report
12269734	corpus callosum	provide
12271797	core	resolving
12363385	dorsolateral	used
12363393	medial	decrease
12369268	core	impaired
12373866	nucleus accumbens	cause
12374492	intermediate	had
12377138	medial	showed
12378420	nose	called
12378881	intermediate	includes
12379447	dorsolateral	discussed
12384258	dorsomedial	been
12388614	nucleus accumbens	studies
12395241	core	view
12395390	medial	rest
12399952	dentate gyrus	reduced
12403129	mouth	sleep
12404703	striatum	measured
12405360	trunk	depending
12409153	thalamus	rent
12409156	medial	present
12410062	nose	made
12411236	thalamus	acquired
12411236	thalamus	provide
12414075	medial	stems
12414259	cerebellum	studies
12415125	cerebral cortex	varied
12417382	intermediate	view
12417860	core	using
12418934	dorsal	reports
12418934	ventral	contrast
12419530	striatum	measured
12419530	striatum	try
12419530	rostral	continued
12426038	cerebral cortex	arise
12426413	thalamus	using
12426413	dorsomedial	selected
12426413	thalamus	determined
12426413	thalamus	detected
12427683	medial	led
12427877	dorsolateral	show
12434631	medial	studies
12436011	core	appear
12445910	cerebral cortex	determine
12450629	intermediate	support
12457387	core	suggest
12470124	core	excluded
12472268	cerebral cortex	work
12476323	dorsolateral	suggest
12478219	nucleus accumbens	induced
12480212	medulla	showed
12481444	core	rent
12481444	core	rent
12488057	dorsolateral	ground
12489676	cerebral cortex	present
12492261	core	regarding
12493554	corpus callosum	used
12493554	corpus callosum	rent
12496348	dorsolateral	display
12498958	substantia nigra	stems
12499837	nucleus accumbens	implicated
12500057	core	compared
12505648	core	concluded
12505804	medial	orders
12505810	pons	rest
12505810	striatum	related
12505814	cortical subplate	studies
12505814	cortical subplate	indicate
12509166	crossed	crossed
12509590	mouth	received
12511173	intermediate	ground
12511173	dorsolateral	been
12518303	cerebral cortex	present
12518303	cerebral cortex	contribute
12519448	medial	led
12523119	optic nerve	observed
12524629	core	observed
12526990	layers 1	led
12527951	mouth	showed
12528818	ca1	constitute
12535456	nose	present
12535783	dorsal	state
12535955	hypothalamus	led
12537044	core	lying
12539200	ventral	seen
12540899	intermediate	test
12542217	core	had
12544177	intermediate	set
12555375	core	formed
12555375	core	modified
12556572	striatum	present
12556572	striatum	cause
12557414	nucleus accumbens	related
12559658	thalamus	present
12566282	rostral	formed
12566282	rostral	compared
12566282	rostral	light
12567210	core	eating
12570358	core	considered
12576179	hypothalamus	being
12589379	thalamus	stem
12590274	core	found
12591578	thalamus	measured
12591579	mediodorsal nucleus of the thalamus	studies
12605097	intermediate	types
12606016	core	been
12608437	core	presents
12610647	cerebellum	measured
12610649	dorsolateral	obtained
12610649	thalamus	order
12611829	dorsolateral	reported
12612497	hypothalamus	understanding
12613779	midbrain	describe
12614343	ventral	contrast
12614661	core	considered
12614990	dorsolateral	ground
12614990	dorsolateral	search
12614990	dorsolateral	ring
12614991	dorsal	ground
12616580	core	suggest
12617964	hippocampal formation	act
12622665	dorsolateral	acting
12625993	striatum	order
12627731	hypothalamus	find
12629543	dorsal	reduced
12629543	layer 3	reduced
12629543	layer 3	used
12629543	layer 3	reduced
12634288	core	using
12634474	striatum	matched
12641375	core	report
12641375	core	including
12650227	core	cross
12651468	intermediate	test
12653421	core	search
12657658	striatum	been
12658369	hypothalamus	studies
12658675	core	eating
12658675	core	eating
12658675	core	eating
12664115	dorsolateral	matched
12664307	thalamus	ground
12668360	intermediate	types
12668360	dorsolateral	showed
12668360	dorsolateral	provide
12668413	cerebellum	reported
12669241	hippocampal formation	report
12671314	striatum	indicated
12672537	cerebral cortex	rains
12673606	medial	studied
1267573	nose	cross
12679899	core	extended
12682740	cerebral cortex	suffered
12683262	core	controlling
12684441	ventral	increased
12684724	cranial nerves	stem
12685995	core	diminished
12690058	ventral	suggested
12690484	ca3	used
12693438	thalamus	formed
12694390	substantia nigra	compare
12698265	cerebellum	found
12700104	hypothalamus	act
12707072	core	comes
12707073	medial	had
12709094	core	mean
12712671	core	nursing
12715102	nucleus accumbens	suggest
12719633	mouth	eyes
12722889	core	separate
12723685	cerebrum	led
12724459	core	related
12727695	dorsolateral	having
12727702	intermediate	determined
12728743	crossed	order
12729873	medial	indicate
12737534	core	induced
12738072	ventral	been
12738340	dorsolateral	increased
12740602	core	point
12742246	dorsal	implicated
12742246	ventral	studies
12742253	nucleus accumbens	stress
12743237	core	obtaining
12745316	intermediate	had
12750206	core	rising
12753576	thalamus	ring
12754154	cerebral cortex	increased
12754154	ventral	studies
12754155	midbrain	get
12754160	hippocampal formation	appears
12754161	ventral	lead
12755326	core	cause
12757560	core	included
12761635	core	proposed
12761635	cerebral cortex	point
12762871	core	indicate
12763084	nucleus accumbens	provides
12765750	corpus callosum	been
12765750	splenium	contrast
12765751	corpus callosum	been
12765751	corpus callosum	formed
12765752	lateral ventricle	related
12766921	core	done
12769613	nucleus accumbens	related
12769613	shell	following
12777268	thalamus	reported
12777268	thalamus	increased
12777269	thalamus	studies
12777269	thalamus	measures
12777269	pons	had
12777269	thalamus	type
12777280	medial	show
12782395	hypothalamus	present
12782395	hypothalamus	stem
12782972	intermediate	been
12782972	core	propose
12784527	nose	use
12788502	striatum	allows
12791610	trunk	ground
12794661	medial	decrease
12799619	dorsolateral	used
12799619	intermediate	did
12800551	striatum	suggest
12804791	hypothalamus	measured
12808358	lower limb	reports
12808429	core	detected
12810792	thalamus	measured
12814860	layer 5	reduced
12814860	layer 6	increased
12817354	core	point
12819409	core	compared
1281956	core	relate
12821731	core	studied
12823167	intermediate	ask
12823567	vagus nerve	used
12825921	core	rest
12827141	nucleus accumbens	present
12832233	nose	studies
12833577	intermediate	related
12834109	molecular layer	present
12835243	core	compared
12839513	core	using
12839513	trunk	mean
12839513	trunk	mean
12844470	intermediate	gaining
12845412	ventral	scans
12849211	cerebral cortex	regard
12850251	striatum	studies
12850252	locus ceruleus	increased
12851636	dorsolateral	found
1285490	ca1	rains
12860361	core	construct
12860361	intermediate	had
12861248	core	orders
12865892	ventral	present
12866204	brain stem	detected
12870549	dorsal	recognized
12873800	dorsal	ground
12873800	layer 3	tested
12873800	layer 3	mean
12873800	layer 3	identified
12878699	cerebellum	contribute
12880502	core	observed
12883140	core	state
12884000	intermediate	went
12884000	intermediate	led
12886032	core	decrease
12886032	core	relate
12886032	core	suggest
12890066	core	calculated
12890794	ventral	been
12892833	dorsal	been
12892859	core	waves
12897644	striatum	suggest
12898304	medial	treated
12898568	core	implicated
12910852	nose	studied
12915287	internal capsule	increased
12915288	medial	ground
12915294	striatum	been
12917990	core	get
12923826	core	increased
12931208	corpus callosum	compared
12932812	cerebellar peduncles	became
12938024	cerebral cortex	rent
12939414	intermediate	state
12942996	intermediate	led
12942996	dorsolateral	course
12942996	dorsolateral	lie
12944331	core	set
12944331	core	indicate
12944334	cerebral cortex	measures
12944335	cerebellum	support
12946086	corpus callosum	ground
12947591	shell	collected
12950706	core	had
12955216	splenium	try
12955785	core	types
12963670	intermediate	ground
12963674	core	seems
12974991	core	found
1305634	third ventricle	lies
1308318	mouth	discusses
1313532	mouth	include
1323297	core	rains
1324808	hypothalamus	determined
1324808	hypothalamus	decreased
1340921	cerebellum	showed
1346146	ca2	take
1349250	thalamus	been
1349833	ca1	propose
1352895	ca2	cause
1354068	olfactory tubercle	shows
135514	cerebral cortex	been
1355358	dorsal	suggest
1359259	medial	measured
1359259	medial	excluding
1359593	core	showed
1362617	brain stem	reports
13679275	core	reflected
13680442	intermediate	formed
1370862	cerebral cortex	reduced
1376881	entorhinal area	indicate
1391670	core	had
1391674	core	led
1395326	cerebrum	marked
1398335	ca2	studies
1401207	choroid plexus	present
1401207	choroid plexus	observed
1401698	core	identify
1401698	core	cut
1407727	medial	type
1444722	hypothalamus	suggest
14501650	core	consists
14502658	cerebral cortex	type
14504564	dorsolateral	extended
14505543	cerebellum	appeared
14506087	core	classified
14511792	cerebral cortex	been
14511802	dorsolateral	studies
14511802	dorsolateral	mean
14512071	core	test
14512071	core	want
14512708	hypothalamus	point
14512711	core	sample
14514503	corpus callosum	decrease
14515340	ventral	using
14515779	core	hearing
14516497	core	achieving
14520672	outer plexiform layer	report
14527647	core	considered
14529152	trunk	classified
14533075	nucleus accumbens	produce
14533126	striatum	ground
14533126	core	mean
14550701	core	state
14552147	core	following
14556441	isocortex	include
14560319	dorsolateral	decreased
14560321	striatum	led
1456738	substantia nigra	carried
14568771	molecular layer	detected
14571000	corpus callosum	ground
14572736	medial	review
1457622	core	modified
14580078	core	ground
14589726	core	considered
14591471	intermediate	test
14592148	cerebral cortex	conclude
14594048	core	explore
14595653	core	expanded
14598649	medulla	led
14599434	nucleus accumbens	studies
14599436	medial	related
14604451	thalamus	suggested
14604451	thalamus	studies
14604451	medial	binding
14604451	thalamus	finding
14605830	hippocampal formation	point
14608034	medial	test
14608589	cerebellum	carried
14608589	cerebellum	drop
14609891	intermediate	ground
14616184	core	yielded
14618678	dorsolateral	used
14618678	dorsolateral	conclude
14622910	ventral	converging
14622917	medial	cause
14623373	striatum	decreased
14624191	core	studies
14624804	dorsal	order
14624806	striatum	used
1462762	cerebral cortex	used
14629703	thalamus	found
14631083	core	went
14638589	hippocampal formation	suggest
14638592	dorsolateral	studies
14638592	dorsolateral	add
14638596	thalamus	acquired
14638596	thalamus	found
14638887	intermediate	had
14642467	medial	reduced
14643084	cingulum bundle	suggests
14643090	dorsal	present
14646027	core	shed
14651443	core	ground
14654100	ventral	bear
14655753	substantia nigra	use
14656305	ventral	been
14656305	ventral	produces
14658014	cranial nerves	course
14658014	hypoglossal nerve	arises
14658014	hypoglossal nerve	arises
14658014	cerebellum	rent
14662551	medial	determine
14663004	dorsal	controlling
14663653	striatum	contribute
14664772	midbrain	causes
14672249	core	compared
14675804	medial	ground
14677072	core	review
14677072	intermediate	promising
14677073	core	supports
14682083	core	type
14683715	core	rent
14684436	thalamus	decreased
14684436	thalamus	made
14684436	thalamus	suggest
14684437	core	described
14684438	layer 3	changes
14687382	core	measures
14690770	intermediate	taken
14690865	core	increased
14690866	intermediate	met
14692704	core	related
14693349	core	controls
14697017	mouth	feeding
14697497	striatum	binding
14698474	caudoputamen	damaged
14698760	core	illustrate
14698764	caudal	stated
14699432	core	related
14702252	striatum	does
14702264	medial	appear
14702923	nose	test
1470423	cerebellum	count
14708030	ca2	indicated
14708030	molecular layer	decreased
14712003	core	indicate
14719048	medial	cause
14719548	hippocampal region	type
14719548	hippocampal region	proposed
14727370	thalamus	detected
14728087	core	reducing
14729229	suprachiasmatic nucleus	driving
14740204	cerebellar nuclei	changed
14741639	corpus callosum	decreases
14744462	dorsolateral	used
14744462	hippocampal formation	decrease
14745702	core	used
14750073	core	reached
1475039	core	type
14751422	dorsolateral	supports
14751433	core	studies
14751467	medial	plays
14751771	hypothalamus	provide
14754780	dorsal	try
14754780	dorsal	determine
14754780	dorsal	showed
14757589	ventral	corrected
14757983	dorsolateral	measures
1477528	medial	related
1477906	third ventricle	matter
1480754	tuberal nucleus	rely
1481142	striatum	did
1484907	striatum	reports
1485494	pallidum	caused
1487851	brain stem	stem
1489634	cerebral cortex	suggest
1491352	intermediate	building
14960334	dentate gyrus	cause
14966480	core	type
14968483	core	view
14969737	substantia nigra	measuring
14972078	dorsolateral	type
14976325	core	dropped
14978549	core	had
14984416	hippocampal formation	support
